student_code,semester_1,semester_2,semester_3,semester_3_status,semester_3_count,semester_1_attendance_rate,semester_1_average_score,semester_2_attendance_rate,semester_2_average_score,semester_3_attendance_rate,semester_3_average_score
PH21277,"{'SKI': {'attendance_rate': Decimal('93.75000'), 'average_score': Decimal('7.1'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'SKI101'}, 'COM': {'attendance_rate': Decimal('87.50000'), 'average_score': Decimal('5.3'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM108'}, 'COM2': {'attendance_rate': Decimal('14.28571'), 'average_score': Decimal('0.0'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM107'}, 'MUL': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('6.6'), 'learnt_times': 1, 'passed': True, 'number_of_credit': 3, 'full_subject_code': 'COM101'}, 'ENT': {'attendance_rate': Decimal('30.76923'), 'average_score': Decimal('6.7'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT111'}}","{'WEB': {'attendance_rate': Decimal('88.23529'), 'average_score': Decimal('7.1'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB101'}, 'MOB': {'attendance_rate': Decimal('88.23529'), 'average_score': Decimal('5.9'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB101'}, 'COM3': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('4.3'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM201'}, 'WEB2': {'attendance_rate': Decimal('88.23529'), 'average_score': Decimal('6.0'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB104'}, 'ENT2': {'attendance_rate': Decimal('34.61538'), 'average_score': Decimal('7.0'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT121'}}","{'MOB2': {'attendance_rate': Decimal('70.58824'), 'average_score': Decimal('1.4'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB103'}, 'MOB3': {'attendance_rate': Decimal('23.52941'), 'average_score': Decimal('0.2'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB202'}, 'MOB4': {'attendance_rate': Decimal('70.58824'), 'average_score': Decimal('2.5'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB102'}, 'WEB3': {'attendance_rate': Decimal('14.28571'), 'average_score': Decimal('0.8'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB302'}, 'ENT3': {'attendance_rate': Decimal('26.92308'), 'average_score': Decimal('1.7'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT211'}}",THO,2,61.79775,5.14,74.46809,6.06,40.65934,1.32
PH21276,"{'SKI': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('8.3'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'SKI101'}, 'COM': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('8.1'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM108'}, 'COM2': {'attendance_rate': Decimal('42.85714'), 'average_score': Decimal('8.6'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM107'}, 'MUL': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('9.1'), 'learnt_times': 1, 'passed': True, 'number_of_credit': 3, 'full_subject_code': 'COM101'}, 'ENT': {'attendance_rate': Decimal('34.61538'), 'average_score': Decimal('9.6'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT111'}}","{'MOB': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('9.7'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB101'}, 'COM3': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('9.3'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM201'}, 'WEB': {'attendance_rate': Decimal('82.35294'), 'average_score': Decimal('7.4'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB104'}, 'ENT2': {'attendance_rate': Decimal('34.61538'), 'average_score': Decimal('8.7'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT121'}, 'WEB2': {'attendance_rate': Decimal('88.23529'), 'average_score': Decimal('7.9'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB101'}}","{'COM4': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('6.6'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM203'}, 'SOF': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('7.5'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'SOF203'}, 'MOB2': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('7.0'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB104'}, 'MOB3': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('7.6'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB102'}, 'ENT3': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('8.2'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT211'}}",HDI,1,71.91011,8.74,75.53191,8.6,98.93617,7.38
PH21264,"{'SKI': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('8.6'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'SKI101'}, 'COM': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('7.1'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM108'}, 'COM2': {'attendance_rate': Decimal('42.85714'), 'average_score': Decimal('8.4'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM107'}, 'MUL': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('8.7'), 'learnt_times': 1, 'passed': True, 'number_of_credit': 3, 'full_subject_code': 'COM101'}, 'ENT': {'attendance_rate': Decimal('34.61538'), 'average_score': Decimal('8.4'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT111'}}","{'MOB': {'attendance_rate': Decimal('76.47059'), 'average_score': Decimal('8.1'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 2, 'full_subject_code': 'MOB101'}, 'COM3': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('9.5'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM201'}, 'WEB': {'attendance_rate': Decimal('82.35294'), 'average_score': Decimal('6.7'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB104'}, 'ENT2': {'attendance_rate': Decimal('26.92308'), 'average_score': Decimal('3.5'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT121'}, 'WEB2': {'attendance_rate': Decimal('82.35294'), 'average_score': Decimal('8.1'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB101'}}","{'COM4': {'attendance_rate': Decimal('88.23529'), 'average_score': Decimal('6.5'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM203'}, 'SOF': {'attendance_rate': Decimal('88.23529'), 'average_score': Decimal('5.6'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'SOF203'}, 'MOB2': {'attendance_rate': Decimal('88.23529'), 'average_score': Decimal('7.5'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB104'}, 'MOB3': {'attendance_rate': Decimal('76.47059'), 'average_score': Decimal('5.9'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB102'}, 'ENT3': {'attendance_rate': None, 'average_score': None, 'learnt_times': None, 'passed': False, 'full_subject_code': 'ENT211'}}",HDI,1,71.91011,8.24,70.27027,7.18,85.29412,6.375
PH21259,"{'SKI': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('7.8'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'SKI101'}, 'COM': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('9.7'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM108'}, 'COM2': {'attendance_rate': Decimal('42.85714'), 'average_score': Decimal('7.9'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM107'}, 'MUL': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('9.0'), 'learnt_times': 1, 'passed': True, 'number_of_credit': 3, 'full_subject_code': 'COM101'}, 'ENT': {'attendance_rate': Decimal('34.61538'), 'average_score': Decimal('9.0'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT111'}}","{'WEB': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('9.0'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB101'}, 'MOB': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('9.0'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB101'}, 'COM3': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('7.7'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM201'}, 'WEB2': {'attendance_rate': Decimal('88.23529'), 'average_score': Decimal('8.8'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB104'}, 'ENT2': {'attendance_rate': Decimal('30.76923'), 'average_score': Decimal('9.2'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT121'}}","{'MOB2': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('7.4'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB103'}, 'MOB3': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('7.3'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB202'}, 'MOB4': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('8.9'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB102'}, 'WEB3': {'attendance_rate': Decimal('42.85714'), 'average_score': Decimal('6.4'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB302'}, 'ENT3': {'attendance_rate': Decimal('30.76923'), 'average_score': Decimal('7.2'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT211'}}",HDI,1,71.91011,8.68,78.72340,8.74,70.32967,7.44
PH21255,"{'SKI': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('8.4'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'SKI101'}, 'COM': {'attendance_rate': Decimal('93.75000'), 'average_score': Decimal('8.9'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM108'}, 'COM2': {'attendance_rate': Decimal('42.85714'), 'average_score': Decimal('8.7'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM107'}, 'ENT': {'attendance_rate': Decimal('30.76923'), 'average_score': Decimal('9.9'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT111'}, 'MUL': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('9.9'), 'learnt_times': 1, 'passed': True, 'number_of_credit': 3, 'full_subject_code': 'COM101'}}","{'WEB': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('8.8'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB101'}, 'MOB': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('8.9'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB101'}, 'COM3': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('7.7'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM201'}, 'WEB2': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('7.1'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB104'}, 'ENT2': {'attendance_rate': Decimal('34.61538'), 'average_score': Decimal('8.8'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT121'}}","{'WEB3': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('8.0'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB202'}, 'WEB4': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('6.7'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB201'}, 'WEB5': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('5.6'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB205'}, 'WEB6': {'attendance_rate': Decimal('35.71429'), 'average_score': Decimal('7.3'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB302'}, 'ENT3': {'attendance_rate': Decimal('26.92308'), 'average_score': Decimal('8.6'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT211'}}",HDI,1,69.66292,9.16,78.72340,8.26,66.66667,7.24
PH21246,"{'SKI': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('8.3'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'SKI101'}, 'COM': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('9.4'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM108'}, 'COM2': {'attendance_rate': Decimal('42.85714'), 'average_score': Decimal('8.4'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM107'}, 'ENT': {'attendance_rate': Decimal('34.61538'), 'average_score': Decimal('9.2'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT111'}, 'MUL': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('9.0'), 'learnt_times': 1, 'passed': True, 'number_of_credit': 3, 'full_subject_code': 'COM101'}}","{'WEB': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('8.0'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB101'}, 'MOB': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('9.0'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB101'}, 'COM3': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('6.2'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM201'}, 'WEB2': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('6.3'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB104'}, 'ENT2': {'attendance_rate': Decimal('30.76923'), 'average_score': Decimal('7.0'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT121'}}","{'WEB3': {'attendance_rate': Decimal('82.35294'), 'average_score': Decimal('7.3'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB202'}, 'WEB4': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('7.7'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB201'}, 'WEB5': {'attendance_rate': Decimal('93.75000'), 'average_score': Decimal('6.0'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB205'}, 'WEB6': {'attendance_rate': Decimal('35.71429'), 'average_score': Decimal('6.1'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB302'}, 'ENT3': {'attendance_rate': Decimal('34.61538'), 'average_score': Decimal('1.9'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT211'}}",HDI,1,70.78652,8.86,78.72340,7.3,66.66667,5.8
PH21241,"{'SKI': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('7.4'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'SKI101'}, 'COM': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('7.5'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM108'}, 'COM2': {'attendance_rate': Decimal('42.85714'), 'average_score': Decimal('6.5'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM107'}, 'MUL': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('7.4'), 'learnt_times': 1, 'passed': True, 'number_of_credit': 3, 'full_subject_code': 'COM101'}, 'ENT': {'attendance_rate': Decimal('34.61538'), 'average_score': Decimal('6.0'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT111'}}","{'WEB': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('7.8'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB101'}, 'MOB': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('6.5'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB101'}, 'COM3': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('5.2'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM201'}, 'WEB2': {'attendance_rate': Decimal('82.35294'), 'average_score': Decimal('3.5'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB104'}, 'ENT2': {'attendance_rate': Decimal('23.07692'), 'average_score': Decimal('1.6'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT121'}}","{'MOB2': {'attendance_rate': Decimal('88.23529'), 'average_score': Decimal('4.3'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB103'}, 'MOB3': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('4.0'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB202'}, 'MOB4': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('4.5'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB102'}, 'WEB3': {'attendance_rate': Decimal('42.85714'), 'average_score': Decimal('1.0'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB302'}, 'ENT3': {'attendance_rate': None, 'average_score': None, 'learnt_times': None, 'passed': False, 'full_subject_code': 'ENT211'}}",HDI,1,71.91011,6.96,73.40426,4.92,83.07692,3.45
PH21240,"{'SKI': {'attendance_rate': Decimal('93.75000'), 'average_score': Decimal('7.1'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'SKI101'}, 'COM': {'attendance_rate': Decimal('93.75000'), 'average_score': Decimal('7.0'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM108'}, 'COM2': {'attendance_rate': Decimal('42.85714'), 'average_score': Decimal('3.3'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM107'}, 'MUL': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('6.3'), 'learnt_times': 1, 'passed': True, 'number_of_credit': 3, 'full_subject_code': 'COM101'}, 'ENT': {'attendance_rate': Decimal('34.61538'), 'average_score': Decimal('7.1'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT111'}}","{'WEB': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('8.1'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB101'}, 'MOB': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('5.9'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB101'}, 'COM3': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('4.0'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM201'}, 'WEB2': {'attendance_rate': Decimal('82.35294'), 'average_score': Decimal('3.2'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB104'}, 'ENT2': {'attendance_rate': Decimal('23.07692'), 'average_score': Decimal('2.8'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT121'}}","{'MOB2': {'attendance_rate': Decimal('76.47059'), 'average_score': Decimal('2.2'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB103'}, 'MOB3': {'attendance_rate': Decimal('76.47059'), 'average_score': Decimal('3.9'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB202'}, 'MOB4': {'attendance_rate': Decimal('76.47059'), 'average_score': Decimal('3.9'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB102'}, 'WEB3': {'attendance_rate': Decimal('35.71429'), 'average_score': Decimal('3.9'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB302'}, 'ENT3': {'attendance_rate': None, 'average_score': None, 'learnt_times': None, 'passed': False, 'full_subject_code': 'ENT211'}}",HDI,1,69.66292,6.16,73.40426,4.8,67.69231,3.475
PH21236,"{'SKI': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('8.1'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'SKI101'}, 'COM': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('8.7'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM108'}, 'COM2': {'attendance_rate': Decimal('35.71429'), 'average_score': Decimal('9.2'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM107'}, 'MUL': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('9.2'), 'learnt_times': 1, 'passed': True, 'number_of_credit': 3, 'full_subject_code': 'COM101'}, 'ENT': {'attendance_rate': Decimal('30.76923'), 'average_score': Decimal('8.9'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT111'}}","{'MOB': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('9.7'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB101'}, 'COM3': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('8.4'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM201'}, 'WEB': {'attendance_rate': Decimal('82.35294'), 'average_score': Decimal('8.3'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB104'}, 'ENT2': {'attendance_rate': Decimal('26.92308'), 'average_score': Decimal('8.1'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT121'}, 'WEB2': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('8.3'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB101'}}","{'COM4': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('9.0'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM203'}, 'SOF': {'attendance_rate': Decimal('88.23529'), 'average_score': Decimal('8.7'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'SOF203'}, 'MOB2': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('6.6'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB104'}, 'MOB3': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('8.3'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'MOB102'}, 'ENT3': {'attendance_rate': Decimal('96.15385'), 'average_score': Decimal('6.2'), 'passed': False, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT211'}}",HDI,1,68.53933,8.82,74.46809,8.56,95.74468,7.76
PH21228,"{'SKI': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('7.0'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'SKI101'}, 'COM': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('7.5'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM108'}, 'COM2': {'attendance_rate': Decimal('42.85714'), 'average_score': Decimal('7.8'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM107'}, 'ENT': {'attendance_rate': Decimal('30.76923'), 'average_score': Decimal('7.6'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT111'}, 'MUL': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('9.1'), 'learnt_times': 1, 'passed': True, 'number_of_credit': 3, 'full_subject_code': 'COM101'}}","{'NET': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('7.8'), 'learnt_times': 1, 'passed': True, 'number_of_credit': 3, 'full_subject_code': 'MOB101'}, 'WEB': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('9.0'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB101'}, 'COM3': {'attendance_rate': Decimal('100.00000'), 'average_score': Decimal('6.5'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'COM201'}, 'WEB2': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('9.1'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 2, 'full_subject_code': 'WEB104'}, 'ENT2': {'attendance_rate': Decimal('30.76923'), 'average_score': Decimal('6.3'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT121'}}","{'WEB3': {'attendance_rate': Decimal('94.11765'), 'average_score': Decimal('8.8'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB202'}, 'WEB4': {'attendance_rate': Decimal('88.23529'), 'average_score': Decimal('6.8'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB201'}, 'WEB5': {'attendance_rate': Decimal('93.75000'), 'average_score': Decimal('6.8'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB205'}, 'WEB6': {'attendance_rate': Decimal('42.85714'), 'average_score': Decimal('8.4'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'WEB302'}, 'ENT3': {'attendance_rate': Decimal('30.76923'), 'average_score': Decimal('7.1'), 'passed': True, 'number_of_credit': 3, 'learnt_times': 1, 'full_subject_code': 'ENT211'}}",HDI,1,70.78652,7.8,81.98198,7.74,66.66667,7.58
