student_code,status,brand_code,code,curriculum_id,semester,campus_code,term_id,term_name
PH10141,HDI,MOB_IOT,MOB_MOBILE,217,1,ph,34,Fall 2019
PH10141,HDI,MOB_IOT,MOB_MOBILE,217,2,ph,38,Spring 2020
PH10141,HDI,MOB_IOT,MOB_MOBILE,217,3,ph,43,Summer 2020
PH10143,HDI,WEB_FRONT,UD,219,1,ph,34,Fall 2019
PH10143,HDI,WEB_FRONT,UD_JAVA,219,2,ph,38,Spring 2020
PH10143,HDI,WEB_FRONT,WEB,219,3,ph,43,Summer 2020
PH10143,THO,WEB_FRONT,WEB,219,3,ph,44,Fall 2020
PH10147,HDI,WEB_FRONT,WEB,219,1,ph,34,Fall 2019
PH10147,HDI,WEB_FRONT,WEB_BACK,219,2,ph,38,Spring 2020
PH10147,HDI,WEB_FRONT,WEB,219,3,ph,43,Summer 2020
PH10155,HDI,WEB_BACK,WEB,213,1,ph,34,Fall 2019
PH10155,HDI,WEB_BACK,WEB_BACK,213,2,ph,38,Spring 2020
PH10155,HDI,WEB_BACK,WEB,213,3,ph,43,Summer 2020
PH10156,HDI,WEB_BACK,WEB,213,1,ph,34,Fall 2019
PH10156,HDI,WEB_BACK,WEB_BACK,213,2,ph,38,Spring 2020
PH10156,HDI,WEB_BACK,WEB,213,3,ph,43,Summer 2020
PH10164,HDI,UD_NET,UD,220,1,ph,34,Fall 2019
PH10164,HDI,UD_NET,UD_JAVA,220,2,ph,38,Spring 2020
PH10164,HDI,UD_NET,UD_JAVA,220,3,ph,43,Summer 2020
PH10167,HDI,WEB_BACK,WEB,213,1,ph,34,Fall 2019
PH10167,HDI,WEB_BACK,WEB_BACK,213,2,ph,38,Spring 2020
PH10167,HDI,WEB_BACK,WEB,213,3,ph,43,Summer 2020
PH10168,HDI,WEB_BACK,WEB,213,1,ph,34,Fall 2019
PH10168,HDI,WEB_BACK,WEB_BACK,213,2,ph,38,Spring 2020
PH10168,HDI,WEB_BACK,WEB,213,3,ph,43,Summer 2020
PH10172,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10172,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10172,TN2,UD_JAVA,UD_JAVA,209,2,ph,43,Summer 2020
PH10172,HDI,UD_JAVA,UD_JAVA,209,3,ph,44,Fall 2020
PH10174,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,34,Fall 2019
PH10174,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,38,Spring 2020
PH10174,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,43,Summer 2020
PH10180,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10180,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10180,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10182,HDI,WEB_BACK,WEB,213,1,ph,34,Fall 2019
PH10182,HDI,WEB_BACK,WEB_BACK,213,2,ph,38,Spring 2020
PH10182,HDI,WEB_BACK,WEB,213,3,ph,43,Summer 2020
PH10183,HDI,WEB_FRONT,WEB,219,1,ph,34,Fall 2019
PH10183,HDI,WEB_FRONT,WEB_BACK,219,2,ph,38,Spring 2020
PH10183,HDI,WEB_FRONT,WEB,219,3,ph,43,Summer 2020
PH10184,HDI,MOB_IOT,MOB_MOBILE,217,1,ph,34,Fall 2019
PH10184,HDI,MOB_IOT,MOB_MOBILE,217,2,ph,38,Spring 2020
PH10184,HDI,MOB_IOT,WEB,217,3,ph,43,Summer 2020
PH10187,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,34,Fall 2019
PH10187,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,38,Spring 2020
PH10187,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,43,Summer 2020
PH10189,HDI,MOB_IOT,MOB_MOBILE,217,1,ph,34,Fall 2019
PH10189,HDI,MOB_IOT,MOB_MOBILE,217,2,ph,38,Spring 2020
PH10189,HDI,MOB_IOT,MOB_MOBILE,217,3,ph,43,Summer 2020
PH10196,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10196,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10196,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10200,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10200,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10200,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10201,HDI,MOB_IOT,MOB_MOBILE,217,1,ph,34,Fall 2019
PH10201,HDI,MOB_IOT,MOB_MOBILE,217,2,ph,38,Spring 2020
PH10201,HDI,MOB_IOT,MOB_MOBILE,217,3,ph,43,Summer 2020
PH10202,HDI,MOB_IOT,MOB_MOBILE,217,1,ph,34,Fall 2019
PH10202,HDI,MOB_IOT,MOB_MOBILE,217,2,ph,38,Spring 2020
PH10202,HDI,MOB_IOT,MOB_MOBILE,217,3,ph,43,Summer 2020
PH10212,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10212,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10212,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10212,TN1,UD_JAVA,UD_JAVA,209,3,ph,44,Fall 2020
PH10214,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,34,Fall 2019
PH10214,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,38,Spring 2020
PH10214,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,43,Summer 2020
PH10220,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10220,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10220,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10222,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10222,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10222,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10222,TN2,UD_JAVA,UD_JAVA,209,3,ph,44,Fall 2020
PH10226,HDI,WEB_BACK,WEB,213,1,ph,34,Fall 2019
PH10226,HDI,WEB_BACK,WEB_BACK,213,2,ph,38,Spring 2020
PH10226,HDI,WEB_BACK,WEB,213,3,ph,43,Summer 2020
PH10229,HDI,MOB_IOT,MOB_MOBILE,217,1,ph,34,Fall 2019
PH10229,HDI,MOB_IOT,MOB_MOBILE,217,2,ph,38,Spring 2020
PH10229,HDI,MOB_IOT,MOB_MOBILE,217,3,ph,43,Summer 2020
PH10231,HDI,WEB_FRONT,WEB,219,1,ph,34,Fall 2019
